entropy,surrgain,EpThisIter,TimestepsSoFar,EpLenMean,EpRewMean,optimgain,EpisodesSoFar,TimeElapsed,explained_variance_tdlam_before,entloss,meankl
0.3138634,0.026594438,1,14414848,3000.0,0.1,0.026594438,5735,14426.474989175797,-3.4165706634521484,0.0,0.005474391
0.3187068,0.028222837,0,14415872,3000.0,0.1,0.028222837,5735,14427.506089687347,-1.7359657287597656,0.0,0.006316697
0.29907537,0.01684884,0,14416896,3000.0,0.1,0.01684884,5735,14428.568383216858,-1.388488531112671,0.0,0.008404259
0.30152267,0.014720733,1,14417920,3000.0,0.1,0.014720733,5736,14429.60045003891,-6.538687705993652,0.0,0.0102443565
0.29395968,0.01287329,0,14418944,3000.0,0.1,0.01287329,5736,14430.643790960312,-2.5894577503204346,0.0,0.008035981
0.27879903,0.020367369,0,14419968,3000.0,0.1,0.020367369,5736,14431.679985284805,-3.823354721069336,0.0,0.008042413
0.31744444,0.019118626,1,14420992,3000.0,0.1,0.019118626,5737,14432.73897075653,-7.8514556884765625,0.0,0.008644576
0.30133998,0.017196478,0,14422016,3000.0,0.1,0.017196478,5737,14433.797136068344,-10.901166915893555,0.0,0.00845654
0.29665804,0.055119675,0,14423040,3000.0,0.1,0.055119675,5737,14434.879297494888,-1.6171667575836182,0.0,0.007451929
0.28973973,0.052546553,1,14424064,3000.0,0.1,0.052546553,5738,14435.931550741196,-1.964557409286499,0.0,0.01187502
0.28915578,0.015533563,0,14425088,3000.0,0.1,0.015533563,5738,14436.955520868301,0.373252272605896,0.0,0.00787675
0.2841617,0.03287178,0,14426112,3000.0,0.1,0.03287178,5738,14438.003026485443,-0.21132683753967285,0.0,0.007834631
0.33682895,0.017654689,1,14427136,3000.0,0.075,0.017654689,5739,14439.008615732193,0.2694346308708191,0.0,0.009749034
0.2980045,0.02279854,0,14428160,3000.0,0.075,0.02279854,5739,14440.082882404327,-2.205082654953003,0.0,0.00728578
0.27748373,0.020621235,0,14429184,3000.0,0.075,0.020621235,5739,14441.084670066833,-1.0783908367156982,0.0,0.0059415163
0.30310607,0.02125689,1,14430208,3000.0,0.075,0.02125689,5740,14442.095691919327,0.08400392532348633,0.0,0.005166822
0.2945247,0.027982533,0,14431232,3000.0,0.075,0.027982533,5740,14443.165171384811,-0.8354736566543579,0.0,0.006115606
0.34769678,0.028159587,0,14432256,3000.0,0.075,0.028159587,5740,14444.16433095932,0.1094212532043457,0.0,0.008354861
0.32423842,0.0131138405,1,14433280,3000.0,0.1,0.0131138405,5741,14445.236210346222,-0.5251213312149048,0.0,0.004995433
0.31270933,0.046042297,0,14434304,3000.0,0.1,0.046042297,5741,14446.240247964859,-0.4945564270019531,0.0,0.013038728
0.31136358,0.013616022,0,14435328,3000.0,0.1,0.013616022,5741,14447.309784173965,-3.0556507110595703,0.0,0.0043886304
0.31489664,0.040797308,1,14436352,3000.0,0.05,0.040797308,5742,14448.333171606064,-0.9381741285324097,0.0,0.013343092
0.2785461,0.033825688,0,14437376,3000.0,0.05,0.033825688,5742,14449.348116159439,-4.148134231567383,0.0,0.009468442
0.29246452,0.013747926,0,14438400,3000.0,0.05,0.013747926,5742,14450.375881433487,-6.588230609893799,0.0,0.011451902
0.28680986,0.06170034,1,14439424,3000.0,0.05,0.06170034,5743,14451.380506753922,-4.948520660400391,0.0,0.009872273
0.28555906,0.016821228,0,14440448,3000.0,0.05,0.016821228,5743,14452.337033510208,0.49084484577178955,0.0,0.013263264
0.29317212,0.016065303,1,14441472,3000.0,0.025,0.016065303,5744,14453.303399324417,-1.7770562171936035,0.0,0.011325064
0.3573274,0.13047504,0,14442496,3000.0,0.025,0.13047504,5744,14454.36748123169,-4.707607269287109,0.0,0.0054964004
0.33567256,0.010959424,0,14443520,3000.0,0.025,0.010959424,5744,14455.424398183823,-7.592256546020508,0.0,0.006645036
0.32966894,0.027520116,1,14444544,3000.0,0.05,0.027520116,5745,14456.494685411453,0.1955752968788147,0.0,0.008511243
0.26629227,0.032020405,0,14445568,3000.0,0.05,0.032020405,5745,14457.494150400162,-0.2838670015335083,0.0,0.009367763
0.3176502,0.03309777,0,14446592,3000.0,0.05,0.03309777,5745,14458.518427371979,0.7262376844882965,0.0,0.013803499
0.31143343,0.012774078,1,14447616,3000.0,0.025,0.012774078,5746,14459.529695749283,0.46620434522628784,0.0,0.009756473
0.2690412,0.020045705,0,14448640,3000.0,0.025,0.020045705,5746,14460.538913965225,-1.2263436317443848,0.0,0.013545966
0.29619402,0.02157667,0,14449664,3000.0,0.025,0.02157667,5746,14461.609015226364,-0.07239913940429688,0.0,0.0047043795
0.3221668,0.02662108,1,14450688,3000.0,0.025,0.02662108,5747,14462.714838027954,-0.6884548664093018,0.0,0.012435108
0.30184323,0.024483673,0,14451712,3000.0,0.025,0.024483673,5747,14463.781651496887,-0.04162752628326416,0.0,0.006050233
0.26742786,0.017456278,0,14452736,3000.0,0.025,0.017456278,5747,14464.800506830215,-2.2710940837860107,0.0,0.008751013
0.34616134,0.02215047,1,14453760,3000.0,0.025,0.02215047,5748,14465.83294057846,-0.39647340774536133,0.0,0.004196366
0.29524323,0.027708123,0,14454784,3000.0,0.025,0.027708123,5748,14466.844903945923,-1.56959867477417,0.0,0.009869268
0.26727885,0.04011707,0,14455808,3000.0,0.025,0.04011707,5748,14467.906665086746,-1.23179030418396,0.0,0.010684551
0.31320325,0.024874238,1,14456832,3000.0,0.025,0.024874238,5749,14469.010545253754,-0.5565750598907471,0.0,0.0066655325
0.29594147,0.014806716,0,14457856,3000.0,0.025,0.014806716,5749,14470.147650241852,-5.617892742156982,0.0,0.011565362
0.26259372,0.02784313,0,14458880,3000.0,0.025,0.02784313,5749,14471.263025045395,-2.006561040878296,0.0,0.0069194045
0.29419908,0.016170423,1,14459904,3000.0,0.05,0.016170423,5750,14472.372652292252,-1.7233726978302002,0.0,0.005777972
0.2690217,0.04648042,0,14460928,3000.0,0.05,0.04648042,5750,14473.33480501175,0.27078914642333984,0.0,0.014232832
0.30416894,0.032339938,0,14461952,3000.0,0.05,0.032339938,5750,14474.3824737072,-12.397875785827637,0.0,0.010129389
0.31298992,0.07236881,1,14462976,3000.0,0.0,0.07236881,5751,14475.313266515732,-3.519942283630371,0.0,0.009569263
0.27852595,0.013786864,0,14464000,3000.0,0.0,0.013786864,5751,14476.41896390915,0.4430726170539856,0.0,0.010726346
0.29327318,0.02192245,0,14465024,3000.0,0.0,0.02192245,5751,14477.496547698975,-0.33507025241851807,0.0,0.011094153
0.28484353,0.017392043,1,14466048,3000.0,0.0,0.017392043,5752,14478.505249500275,-0.6063177585601807,0.0,0.005783667
0.320239,0.011959843,0,14467072,3000.0,0.0,0.011959843,5752,14479.52545428276,-8.250782012939453,0.0,0.007577372
0.28758973,0.018194523,0,14468096,3000.0,0.0,0.018194523,5752,14480.582523822784,0.3725593090057373,0.0,0.008445732
0.26839262,0.02150965,1,14469120,3000.0,-0.05,0.02150965,5753,14481.663081884384,0.1751881241798401,0.0,0.0071814973
0.33107096,0.033871464,0,14470144,3000.0,-0.05,0.033871464,5753,14482.809732437134,-5.6116228103637695,0.0,0.0076943426
0.26814038,0.03728953,0,14471168,3000.0,-0.05,0.03728953,5753,14483.873587608337,-2.3648529052734375,0.0,0.0071189646
0.27283877,0.019175816,1,14472192,3000.0,-0.05,0.019175816,5754,14484.916048288345,-5.99924373626709,0.0,0.0054397816
0.27204746,0.02468551,0,14473216,3000.0,-0.05,0.02468551,5754,14486.063831567764,-0.2603069543838501,0.0,0.007994471
0.28463665,0.022289027,0,14474240,3000.0,-0.05,0.022289027,5754,14487.178848981857,-1.926872968673706,0.0,0.012213615
0.32972056,0.017219601,1,14475264,3000.0,-0.025,0.017219601,5755,14488.20449924469,-2.0681915283203125,0.0,0.0065383147
0.29313874,0.022873718,0,14476288,3000.0,-0.025,0.022873718,5755,14489.233714580536,-0.5264798402786255,0.0,0.0145140365
0.2913029,0.018238345,0,14477312,3000.0,-0.025,0.018238345,5755,14490.221530914307,-1.1151344776153564,0.0,0.00800909
0.30497727,0.027910415,1,14478336,3000.0,-0.025,0.027910415,5756,14491.170152664185,-6.322097301483154,0.0,0.0042681824
0.24775612,0.025600217,0,14479360,3000.0,-0.025,0.025600217,5756,14492.094641685486,-3.088430881500244,0.0,0.013862586
0.26790392,0.013267485,0,14480384,3000.0,-0.025,0.013267485,5756,14493.16089129448,-4.160666465759277,0.0,0.006916984
0.27735686,0.015262805,1,14481408,3000.0,-0.05,0.015262805,5757,14494.208161115646,-1.7201035022735596,0.0,0.004545805
0.24672292,0.011441285,0,14482432,3000.0,-0.05,0.011441285,5757,14495.29368019104,-8.204408645629883,0.0,0.005121176
0.27409786,0.007934362,1,14483456,3000.0,-0.1,0.007934362,5758,14496.284370422363,0.3278462290763855,0.0,0.007317561
0.29680914,0.09299955,0,14484480,3000.0,-0.1,0.09299955,5758,14497.319801807404,-2.526473045349121,0.0,0.00624674
0.28064248,0.010346844,0,14485504,3000.0,-0.1,0.010346844,5758,14498.48322892189,0.3195211887359619,0.0,0.01229812
0.29735798,0.018449504,1,14486528,3000.0,-0.05,0.018449504,5759,14499.4574239254,0.3008461594581604,0.0,0.009089505
0.26432115,0.014108685,0,14487552,3000.0,-0.05,0.014108685,5759,14500.510325193405,-2.187321662902832,0.0,0.008446311
0.27536952,0.01902402,0,14488576,3000.0,-0.05,0.01902402,5759,14501.507766962051,0.44054633378982544,0.0,0.009572389
0.26765472,0.03985794,1,14489600,3000.0,-0.075,0.03985794,5760,14502.584551811218,-1.1925911903381348,0.0,0.009887384
0.24974707,0.010155972,0,14490624,3000.0,-0.075,0.010155972,5760,14503.527676343918,-3.93754243850708,0.0,0.007696414
0.30062908,0.04010628,0,14491648,3000.0,-0.075,0.04010628,5760,14504.45121049881,0.2612987756729126,0.0,0.0070460313
0.2611192,0.026661735,1,14492672,3000.0,-0.125,0.026661735,5761,14505.438447713852,0.2616153359413147,0.0,0.014856698
0.28102466,0.008108289,0,14493696,3000.0,-0.125,0.008108289,5761,14506.469260692596,-5.144134044647217,0.0,0.006491203
0.26743376,0.026753845,0,14494720,3000.0,-0.125,0.026753845,5761,14507.45973277092,-0.30394768714904785,0.0,0.0114783235
0.28139433,0.009442495,1,14495744,3000.0,-0.1,0.009442495,5762,14508.476664543152,0.36438190937042236,0.0,0.011011835
0.28981546,0.0124553265,0,14496768,3000.0,-0.1,0.0124553265,5762,14509.59267115593,-4.79713249206543,0.0,0.014883912
0.26437077,0.01139143,0,14497792,3000.0,-0.1,0.01139143,5762,14510.713781356812,-2.260885000228882,0.0,0.004294226
0.30302575,0.047882054,1,14498816,3000.0,-0.1,0.047882054,5763,14511.69418001175,-2.7006771564483643,0.0,0.009761834
0.2316515,0.017204842,0,14499840,3000.0,-0.1,0.017204842,5763,14512.769610881805,-0.4285256862640381,0.0,0.01269952
0.2867955,0.19712429,0,14500864,3000.0,-0.1,0.19712429,5763,14513.754734039307,-3.1034836769104004,0.0,0.013702035
0.27545112,0.03456606,1,14501888,3000.0,-0.1,0.03456606,5764,14514.823466777802,-0.88753342628479,0.0,0.0041422597
0.2959673,0.01784335,0,14502912,3000.0,-0.1,0.01784335,5764,14515.837976694107,0.5672955214977264,0.0,0.0040823715
0.27992055,0.013598683,0,14503936,3000.0,-0.1,0.013598683,5764,14516.829906702042,-0.9240003824234009,0.0,0.004481736
0.29007265,0.033884186,1,14504960,3000.0,-0.075,0.033884186,5765,14517.779513120651,-0.5379124879837036,0.0,0.01485583
0.27829236,0.022455296,0,14505984,3000.0,-0.075,0.022455296,5765,14518.752106428146,-0.25463926792144775,0.0,0.011840058
0.2624911,0.016482497,0,14507008,3000.0,-0.075,0.016482497,5765,14519.894484758377,0.2929661273956299,0.0,0.0054986803
0.3081259,0.025955271,1,14508032,3000.0,-0.1,0.025955271,5766,14520.855484962463,-0.41897428035736084,0.0,0.011920789
0.26887345,0.0083693415,0,14509056,3000.0,-0.1,0.0083693415,5766,14521.753387451172,-0.016726136207580566,0.0,0.008187698
0.30175823,0.019527068,0,14510080,3000.0,-0.1,0.019527068,5766,14522.72837305069,-7.198451042175293,0.0,0.01160118
0.29105717,0.036614932,1,14511104,3000.0,-0.175,0.036614932,5767,14523.671055793762,-1.8112061023712158,0.0,0.011257266
0.28298414,0.044451445,0,14512128,3000.0,-0.175,0.044451445,5767,14524.667308807373,-1.1418168544769287,0.0,0.0073359758
0.27798626,0.03707826,0,14513152,3000.0,-0.175,0.03707826,5767,14525.625328540802,-0.06267213821411133,0.0,0.0053661587
0.29187077,0.01998343,1,14514176,3000.0,-0.2,0.01998343,5768,14526.5610268116,-1.1459617614746094,0.0,0.0052526086
0.26373777,0.002432392,0,14515200,3000.0,-0.2,0.002432392,5768,14527.630203962326,0.5239160060882568,0.0,0.00494352
0.2702797,0.015688991,0,14516224,3000.0,-0.2,0.015688991,5768,14528.733768463135,0.1560455560684204,0.0,0.0063043428
0.26123452,0.020920217,1,14517248,3000.0,-0.175,0.020920217,5769,14529.831140756607,0.1023978590965271,0.0,0.012007464
0.28563458,0.074856564,0,14518272,3000.0,-0.175,0.074856564,5769,14530.867821931839,-2.4726479053497314,0.0,0.0054329536
0.27089447,0.028323648,0,14519296,3000.0,-0.175,0.028323648,5769,14531.850287914276,-2.503168821334839,0.0,0.0076529845
0.29395342,0.029929109,1,14520320,3000.0,-0.2,0.029929109,5770,14532.79543018341,-1.6356210708618164,0.0,0.0112834545
0.27283937,0.008211413,0,14521344,3000.0,-0.2,0.008211413,5770,14533.790645360947,-1.8408997058868408,0.0,0.010696249
0.31337216,0.024244526,0,14522368,3000.0,-0.2,0.024244526,5770,14534.855421543121,-1.8024663925170898,0.0,0.008985108
0.286588,0.016591534,1,14523392,3000.0,-0.2,0.016591534,5771,14535.846047639847,-4.528622150421143,0.0,0.004818668
0.2827135,0.021120336,0,14524416,3000.0,-0.2,0.021120336,5771,14536.79902935028,-0.46581530570983887,0.0,0.013584187
0.2424362,0.030722445,1,14525440,3000.0,-0.2,0.030722445,5772,14537.783133029938,0.477275550365448,0.0,0.012848705
0.2709537,0.024502285,0,14526464,3000.0,-0.2,0.024502285,5772,14538.679687976837,-0.5625790357589722,0.0,0.01231497
0.28877413,0.039915908,0,14527488,3000.0,-0.2,0.039915908,5772,14539.57695031166,0.5272860527038574,0.0,0.0059641525
0.25907117,0.03211826,1,14528512,3000.0,-0.2,0.03211826,5773,14540.499864339828,0.316322922706604,0.0,0.0067710667
0.26628712,0.03585846,0,14529536,3000.0,-0.2,0.03585846,5773,14541.459010601044,-2.0607025623321533,0.0,0.0045989673
0.30324554,0.025402134,0,14530560,3000.0,-0.2,0.025402134,5773,14542.389443159103,-1.1132290363311768,0.0,0.007829764
0.29296613,0.047399625,1,14531584,3000.0,-0.2,0.047399625,5774,14543.409800052643,-2.0832858085632324,0.0,0.012111119
0.27274624,0.015001638,0,14532608,3000.0,-0.2,0.015001638,5774,14544.487253427505,0.47081369161605835,0.0,0.006350089
0.26680633,0.02109793,0,14533632,3000.0,-0.2,0.02109793,5774,14545.526730298996,-2.3480052947998047,0.0,0.012123864
0.30170336,0.015929822,1,14534656,3000.0,-0.175,0.015929822,5775,14546.45540523529,-3.3911986351013184,0.0,0.010946845
0.26826343,0.013429739,0,14535680,3000.0,-0.175,0.013429739,5775,14547.39399433136,-2.999932289123535,0.0,0.007624672
0.28772718,0.028061863,0,14536704,3000.0,-0.175,0.028061863,5775,14548.342591285706,-1.652557611465454,0.0,0.005765737
0.2857753,0.01774015,1,14537728,3000.0,-0.175,0.01774015,5776,14549.314423322678,-2.6123032569885254,0.0,0.006539381
0.27718312,0.009854918,0,14538752,3000.0,-0.175,0.009854918,5776,14550.3100399971,-7.457178115844727,0.0,0.005405739
0.29444593,0.011346157,0,14539776,3000.0,-0.175,0.011346157,5776,14551.236584186554,-2.68312668800354,0.0,0.010819688
0.29717803,0.0128085,1,14540800,3000.0,-0.175,0.0128085,5777,14552.253613471985,-1.6412465572357178,0.0,0.0042911824
0.28907973,0.026202612,0,14541824,3000.0,-0.175,0.026202612,5777,14553.138333559036,0.2538834810256958,0.0,0.012615409
0.29526845,0.042110868,0,14542848,3000.0,-0.175,0.042110868,5777,14554.074797868729,-3.4762816429138184,0.0,0.011742504
0.30877125,0.026271375,1,14543872,3000.0,-0.2,0.026271375,5778,14555.116553783417,-1.9373674392700195,0.0,0.0074680485
0.26211047,0.011475368,0,14544896,3000.0,-0.2,0.011475368,5778,14556.152405023575,-3.448172092437744,0.0,0.0071907938
0.27820304,0.04731237,0,14545920,3000.0,-0.2,0.04731237,5778,14557.114896535873,-1.3290798664093018,0.0,0.011337243
0.2655756,0.021592438,1,14546944,3000.0,-0.2,0.021592438,5779,14558.018504619598,0.7171227633953094,0.0,0.0127054
0.2675308,0.020876125,0,14547968,3000.0,-0.2,0.020876125,5779,14558.93328666687,-0.9444259405136108,0.0,0.014628234
0.29302686,0.037641086,0,14548992,3000.0,-0.2,0.037641086,5779,14559.866914987564,0.5625589787960052,0.0,0.007775994
0.26401365,0.019734524,1,14550016,3000.0,-0.175,0.019734524,5780,14560.861564397812,-0.247514009475708,0.0,0.008232709
0.3066329,0.010143822,0,14551040,3000.0,-0.175,0.010143822,5780,14561.8488509655,-1.1976096630096436,0.0,0.004689958
0.26475435,0.009776432,0,14552064,3000.0,-0.175,0.009776432,5780,14562.901901245117,-0.1596449613571167,0.0,0.011668928
0.2793473,0.020359373,1,14553088,3000.0,-0.175,0.020359373,5781,14563.870366573334,-2.726198434829712,0.0,0.0081301965
0.33636612,0.05369408,0,14554112,3000.0,-0.175,0.05369408,5781,14564.740690469742,-3.1730051040649414,0.0,0.009805176
0.23197702,0.014968164,0,14555136,3000.0,-0.175,0.014968164,5781,14565.647133111954,-1.706178903579712,0.0,0.0061800694
0.28647152,0.02502129,1,14556160,3000.0,-0.15,0.02502129,5782,14566.584320783615,0.6006345152854919,0.0,0.013026625
0.27868882,0.024774829,0,14557184,3000.0,-0.15,0.024774829,5782,14567.507648229599,-3.855335235595703,0.0,0.0048249606
0.27643514,0.21477048,0,14558208,3000.0,-0.15,0.21477048,5782,14568.490290641785,-0.8775573968887329,0.0,0.01315912
0.2722233,0.03229074,1,14559232,3000.0,-0.175,0.03229074,5783,14569.465702533722,0.24522310495376587,0.0,0.011119992
0.2672736,0.10698742,0,14560256,3000.0,-0.175,0.10698742,5783,14570.477383852005,0.37105393409729004,0.0,0.009555562
0.25933805,0.02685189,0,14561280,3000.0,-0.175,0.02685189,5783,14571.37549161911,0.3361060619354248,0.0,0.0060948525
0.30914378,0.031256646,1,14562304,3000.0,-0.15,0.031256646,5784,14572.378576040268,0.08534026145935059,0.0,0.008496792
0.2610638,0.6216852,0,14563328,3000.0,-0.15,0.6216852,5784,14573.339000701904,-1.764730453491211,0.0,0.009350235
0.29691106,0.023979452,0,14564352,3000.0,-0.15,0.023979452,5784,14574.326837539673,-0.4294593334197998,0.0,0.009847048
0.28900748,0.017822638,1,14565376,3000.0,-0.175,0.017822638,5785,14575.312137126923,-3.2557811737060547,0.0,0.008689295
0.2591027,0.026136532,0,14566400,3000.0,-0.175,0.026136532,5785,14576.26446890831,-3.4386796951293945,0.0,0.006442841
0.26694566,0.008240633,0,14567424,3000.0,-0.175,0.008240633,5785,14577.19681096077,-17.69217300415039,0.0,0.0047382237
0.29514527,0.09735013,1,14568448,3000.0,-0.175,0.09735013,5786,14578.099989414215,0.039893507957458496,0.0,0.010653205
0.26931605,0.03283243,0,14569472,3000.0,-0.175,0.03283243,5786,14579.100885391235,-2.3878915309906006,0.0,0.0134187
0.2583553,0.018860448,1,14570496,3000.0,-0.175,0.018860448,5787,14580.0384786129,-2.305727481842041,0.0,0.007973361
0.27160206,0.035602376,0,14571520,3000.0,-0.175,0.035602376,5787,14580.968485116959,-8.609000205993652,0.0,0.006260581
0.27691218,0.005624551,0,14572544,3000.0,-0.175,0.005624551,5787,14581.943201065063,0.5322774648666382,0.0,0.009617168
0.2763412,0.012372489,1,14573568,3000.0,-0.175,0.012372489,5788,14582.917872428894,0.7472660541534424,0.0,0.0061322586
0.23251157,0.013156256,0,14574592,3000.0,-0.175,0.013156256,5788,14583.82428598404,-0.9523701667785645,0.0,0.005414592
0.27066785,0.013956197,0,14575616,3000.0,-0.175,0.013956197,5788,14584.704692840576,0.3846193552017212,0.0,0.0047891634
0.26029012,0.029854165,1,14576640,3000.0,-0.2,0.029854165,5789,14585.639433383942,-0.015010356903076172,0.0,0.009884852
0.27430415,0.02084144,0,14577664,3000.0,-0.2,0.02084144,5789,14586.575500249863,0.6603392958641052,0.0,0.005125439
0.29946473,0.029714499,0,14578688,3000.0,-0.2,0.029714499,5789,14587.539387226105,-6.243936538696289,0.0,0.0098659955
0.28972366,0.025034575,1,14579712,3000.0,-0.225,0.025034575,5790,14588.46037530899,-4.457615852355957,0.0,0.0076108454
0.28977963,0.011635818,0,14580736,3000.0,-0.225,0.011635818,5790,14589.372830152512,-3.177928924560547,0.0,0.0064997235
0.29112297,0.08025668,0,14581760,3000.0,-0.225,0.08025668,5790,14590.28120970726,0.16377615928649902,0.0,0.0073003694
0.2671492,0.02584804,1,14582784,3000.0,-0.15,0.02584804,5791,14591.314390420914,-3.821460247039795,0.0,0.008824603
0.27461097,0.02436214,0,14583808,3000.0,-0.15,0.02436214,5791,14592.290484666824,-2.664327383041382,0.0,0.014988155
0.2941729,0.012849753,0,14584832,3000.0,-0.15,0.012849753,5791,14593.311481952667,-1.5881586074829102,0.0,0.008081095
0.2961483,0.017113391,1,14585856,3000.0,-0.175,0.017113391,5792,14594.27365899086,-4.2426629066467285,0.0,0.0063220207
0.2946543,0.023064569,0,14586880,3000.0,-0.175,0.023064569,5792,14595.198666095734,-1.8469958305358887,0.0,0.0054155486
0.3070375,0.020802278,0,14587904,3000.0,-0.175,0.020802278,5792,14596.26039147377,0.3420960307121277,0.0,0.0055177314
0.32191837,0.01664041,1,14588928,3000.0,-0.15,0.01664041,5793,14597.275413036346,-0.8346953392028809,0.0,0.0052849636
0.2660219,0.014552804,0,14589952,3000.0,-0.15,0.014552804,5793,14598.204705953598,-1.8169991970062256,0.0,0.0051147463
0.30009106,0.040499344,0,14590976,3000.0,-0.15,0.040499344,5793,14599.211052894592,-0.6284351348876953,0.0,0.00951439
0.3128153,0.01682155,1,14592000,3000.0,-0.175,0.01682155,5794,14600.391100645065,0.6333270967006683,0.0,0.004000408
0.25817454,0.018269088,0,14593024,3000.0,-0.175,0.018269088,5794,14601.36635518074,-0.28863346576690674,0.0,0.007268845
0.27484128,0.014872927,0,14594048,3000.0,-0.175,0.014872927,5794,14602.36951136589,-2.0407185554504395,0.0,0.009515274
0.27696657,0.017867893,1,14595072,3000.0,-0.2,0.017867893,5795,14603.338893175125,0.7999100834131241,0.0,0.007594176
0.30814922,0.0066681136,0,14596096,3000.0,-0.2,0.0066681136,5795,14604.248070716858,-1.1305694580078125,0.0,0.0067817774
0.25496972,0.025841404,0,14597120,3000.0,-0.2,0.025841404,5795,14605.159899234772,0.24930691719055176,0.0,0.0074324827
0.27781487,0.021593781,1,14598144,3000.0,-0.2,0.021593781,5796,14606.134139060974,-1.2798428535461426,0.0,0.0051179253
0.29659054,0.023991061,0,14599168,3000.0,-0.2,0.023991061,5796,14607.119980096817,-0.3455103635787964,0.0,0.010575013
0.2699272,0.02271687,0,14600192,3000.0,-0.2,0.02271687,5796,14608.069239854813,-1.3813648223876953,0.0,0.012586359
0.32435924,0.089291945,1,14601216,3000.0,-0.2,0.089291945,5797,14608.967746019363,-0.30887043476104736,0.0,0.0065516885
0.26019,0.011240931,0,14602240,3000.0,-0.2,0.011240931,5797,14609.874018669128,0.4310030937194824,0.0,0.008180355
0.30281997,0.017634157,0,14603264,3000.0,-0.2,0.017634157,5797,14610.752407550812,0.07559877634048462,0.0,0.005308326
0.303238,0.03707732,1,14604288,3000.0,-0.15,0.03707732,5798,14611.8246011734,0.354694664478302,0.0,0.008878241
0.27277482,0.045591302,0,14605312,3000.0,-0.15,0.045591302,5798,14612.76297545433,0.3704441785812378,0.0,0.010915397
0.27819765,0.022649702,0,14606336,3000.0,-0.15,0.022649702,5798,14613.717534780502,-0.0910496711730957,0.0,0.0073024267
0.2851621,0.018413207,1,14607360,3000.0,-0.15,0.018413207,5799,14614.633916378021,0.6687971353530884,0.0,0.008145975
0.26472688,0.042983714,0,14608384,3000.0,-0.15,0.042983714,5799,14615.55505824089,0.49924004077911377,0.0,0.010178834
0.27083015,0.02314113,0,14609408,3000.0,-0.15,0.02314113,5799,14616.554536104202,0.2191184163093567,0.0,0.0066086054
0.27461934,0.004919464,1,14610432,3000.0,-0.1,0.004919464,5800,14617.479982614517,0.5839769244194031,0.0,0.0061718756
0.29353946,0.023814214,0,14611456,3000.0,-0.1,0.023814214,5800,14618.415745019913,0.7385134100914001,0.0,0.006979504
0.27056986,0.020551674,1,14612480,3000.0,-0.025,0.020551674,5801,14619.327822208405,-0.11742973327636719,0.0,0.010268534
0.24868657,0.026041877,0,14613504,3000.0,-0.025,0.026041877,5801,14620.392666339874,-1.037541151046753,0.0,0.007907089
0.27042672,0.026783306,0,14614528,3000.0,-0.025,0.026783306,5801,14621.33644413948,0.5541980564594269,0.0,0.008321602
0.27293754,0.031131405,1,14615552,3000.0,0.0,0.031131405,5802,14622.338011741638,0.28327202796936035,0.0,0.0045238426
0.28709584,0.025603987,0,14616576,3000.0,0.0,0.025603987,5802,14623.27794766426,0.3591756820678711,0.0,0.0056919893
0.2843937,0.028879847,0,14617600,3000.0,0.0,0.028879847,5802,14624.18631529808,-0.6081885099411011,0.0,0.00991134
0.3057595,0.031929854,1,14618624,3000.0,0.0,0.031929854,5803,14625.090407848358,0.12791931629180908,0.0,0.0124397185
0.274334,0.0102707725,0,14619648,3000.0,0.0,0.0102707725,5803,14625.98893737793,0.10425454378128052,0.0,0.008966243
0.25429547,0.03562746,0,14620672,3000.0,0.0,0.03562746,5803,14626.992449760437,-3.355926036834717,0.0,0.0070490497
0.3027787,0.08845614,1,14621696,3000.0,-0.025,0.08845614,5804,14628.009932518005,-1.6957199573516846,0.0,0.0049697557
0.30786258,0.015691634,0,14622720,3000.0,-0.025,0.015691634,5804,14629.008422851562,-4.791702747344971,0.0,0.0054334835
0.30845344,0.023622952,0,14623744,3000.0,-0.025,0.023622952,5804,14630.061270475388,-3.15817928314209,0.0,0.0073742643
0.3199076,0.15357658,1,14624768,3000.0,-0.025,0.15357658,5805,14631.091292619705,0.46424853801727295,0.0,0.007970156
0.26007226,0.01195048,0,14625792,3000.0,-0.025,0.01195048,5805,14632.015894651413,-2.2541258335113525,0.0,0.010313004
0.26691926,0.04169944,0,14626816,3000.0,-0.025,0.04169944,5805,14633.045473337173,-2.3684048652648926,0.0,0.013293317
0.2729494,0.027604103,1,14627840,3000.0,0.0,0.027604103,5806,14634.040351867676,-1.6356079578399658,0.0,0.008045306
0.25852436,0.041065354,0,14628864,3000.0,0.0,0.041065354,5806,14634.905879735947,-3.892670154571533,0.0,0.005293742
0.28673127,0.030138595,0,14629888,3000.0,0.0,0.030138595,5806,14635.780699014664,-1.1142868995666504,0.0,0.014948626
0.28247482,0.04312787,1,14630912,3000.0,0.025,0.04312787,5807,14636.67522597313,-0.477447509765625,0.0,0.00798461
0.2806795,0.013929093,0,14631936,3000.0,0.025,0.013929093,5807,14637.643557071686,-1.3235094547271729,0.0,0.009172706
0.23444845,0.023848278,0,14632960,3000.0,0.025,0.023848278,5807,14638.63248181343,-2.8419909477233887,0.0,0.007770043
0.25794983,0.023076018,1,14633984,3000.0,0.025,0.023076018,5808,14639.621833086014,-3.7630090713500977,0.0,0.014926927
0.25415874,0.021994721,0,14635008,3000.0,0.025,0.021994721,5808,14640.523964643478,-4.994073390960693,0.0,0.004639573
